,index,prediction_1,prediction_2
1115,test_1115,48.55238020270455,48.733339430059
1116,test_1116,69.92680436072304,69.52131104889295
1117,test_1117,92.58326985073236,93.7732859060423
1118,test_1118,103.43884306661343,104.21030946133929
1119,test_1119,82.12418461453129,82.2678993715619
1120,test_1120,62.75377426559085,62.96345611481334
1121,test_1121,47.76038553112992,47.678824534960974
1122,test_1122,53.40366052034072,53.12898732651591
1123,test_1123,67.28608056072616,66.1722499866511
1124,test_1124,65.58938190258549,65.65907264645514
1125,test_1125,66.49542933473556,66.62278619016467
1126,test_1126,62.57168198193414,62.14450354041159
1127,test_1127,37.48865509577872,37.098602530749716
1128,test_1128,67.66352975696171,68.64350287952264
1129,test_1129,53.109801924466176,53.12326470073726
1130,test_1130,53.00615722445754,53.10268921653033
1131,test_1131,95.86519831866673,99.08832917297846
1132,test_1132,68.06319428319293,67.91132435149152
1133,test_1133,51.71082151965204,52.27495132973662
1134,test_1134,31.89921662982909,32.422721636205644
1135,test_1135,53.65071061943271,53.656443533932936
1136,test_1136,73.56922848945237,73.6294721141827
1137,test_1137,48.18214400029762,47.34456881905435
1138,test_1138,82.25151334250914,82.04061766649559
1139,test_1139,52.96220855075741,52.68985480438195
1140,test_1140,53.56408809353562,53.691247363224015
1141,test_1141,58.0907902011106,58.18152299055172
1142,test_1142,43.79038091957668,44.123194650933875
1143,test_1143,56.66979900547799,56.5900012740219
1144,test_1144,67.10083825927445,67.2578956454453
1145,test_1145,77.3390434390393,77.38216293815286
1146,test_1146,47.36388839914977,47.450833497359895
1147,test_1147,65.20999154203874,65.43569642073653
1148,test_1148,95.54006700579532,96.18890969626584
1149,test_1149,65.315028238629,65.56905088584696
1150,test_1150,75.8756062876986,73.07521498319556
1151,test_1151,74.02719186786707,70.66374654772412
1152,test_1152,53.02783575831471,53.15245717674788
1153,test_1153,86.29860407920845,85.83696815062662
1154,test_1154,79.99583596873008,79.42995559723266
1155,test_1155,53.12632101686008,53.104209902677766
1156,test_1156,66.30746366073447,65.64346100354499
1157,test_1157,83.36554378528132,80.80187288320045
1158,test_1158,54.18103271751253,54.239884850963996
1159,test_1159,55.01594238671694,56.49211163729645
1160,test_1160,53.052771602113786,53.077460635782685
1161,test_1161,50.38730964052444,51.66535414897002
1162,test_1162,50.10511918729365,49.370919811583484
1163,test_1163,60.48728903519005,57.75810927969828
1164,test_1164,48.87749392506089,48.63912188062092
1165,test_1165,54.803946509306904,54.71163743821072
1166,test_1166,79.91590466510459,81.16849005614844
1167,test_1167,67.22760411081364,67.33071970627972
1168,test_1168,56.773206153636,56.94540843279367
1169,test_1169,65.48785906062507,66.4231658858898
1170,test_1170,77.12044272974252,73.15291917851219
1171,test_1171,65.21095387428994,65.68170396843557
1172,test_1172,63.01573541303632,63.343962188148446
1173,test_1173,50.48405109070902,50.482539480525205
1174,test_1174,63.03195899199752,63.07091441169271
1175,test_1175,65.85972716999892,65.7392594082963
1176,test_1176,54.309708433975025,54.21425217929507
1177,test_1177,62.98438880468169,63.91192284993887
1178,test_1178,73.83156950710506,73.25836168661084
1179,test_1179,74.96690001626473,75.07053950933401
1180,test_1180,78.55370895030192,78.10931946654055
1181,test_1181,89.5545582427702,88.98647683544459
1182,test_1182,83.06283534330849,78.239095076042
1183,test_1183,53.23082282299482,53.36044796232407
1184,test_1184,53.91718978204382,53.442585879650956
1185,test_1185,53.27859270075198,53.30966944886497
1186,test_1186,89.83522538064997,88.07246478343095
1187,test_1187,48.44405305832037,48.361667694655736
1188,test_1188,76.86834380397319,76.58420675801551
1189,test_1189,74.52122032016868,74.66472160680968
1190,test_1190,57.093045768450665,56.94811923053657
1191,test_1191,54.49131704569527,53.93941869721332
1192,test_1192,53.25574728365838,52.84710455803037
1193,test_1193,51.80139009697045,52.82798882144164
1194,test_1194,62.33974501197252,62.09665728028464
1195,test_1195,53.07827112608811,53.066226176697995
1196,test_1196,52.30793508655085,52.16315732819836
1197,test_1197,57.68073567154892,58.38890559960266
1198,test_1198,53.9702715746956,54.13578209314443
1199,test_1199,54.05414070030065,54.18110290841538
1200,test_1200,53.21321988643585,52.67501094095829
1201,test_1201,65.85568971958045,65.91551224238931
1202,test_1202,63.28819075583734,64.00420768565145
1203,test_1203,39.29326410174883,41.62758307945799
1204,test_1204,65.07889596328675,65.32317299558896
1205,test_1205,67.7138191721269,67.7017588354639
1206,test_1206,34.002369884662606,33.77704372904202
1207,test_1207,51.33885625934021,51.253209488534964
1208,test_1208,77.42093259615172,77.67774362204779
1209,test_1209,79.19555569550923,78.78457884226736
1210,test_1210,82.93509229413202,86.67185541757554
1211,test_1211,52.654866622487674,52.87996333461467
1212,test_1212,77.28879661817565,77.35496675543952
1213,test_1213,47.10643650211282,47.437083587884004
1214,test_1214,63.47360025465672,63.185225276235485
1215,test_1215,78.31309946793816,78.12693966365457
1216,test_1216,63.530790060575114,63.76620462637973
1217,test_1217,50.73950777043227,51.175472365222824
1218,test_1218,61.44350331460202,63.02395260877796
1219,test_1219,47.36679223608945,46.52829478537648
1220,test_1220,53.21348062225048,53.041502765828575
1221,test_1221,52.37119589859263,52.27690628882282
1222,test_1222,66.56232830005345,66.48523003969966
1223,test_1223,66.13714286901974,66.17478010724264
1224,test_1224,48.54421333870161,48.57718970485519
1225,test_1225,51.06500462331446,51.09858959126986
1226,test_1226,80.16062100900339,82.55459975325019
1227,test_1227,46.44092365904117,48.08179559268792
1228,test_1228,49.042294116157464,48.73245644518181
1229,test_1229,53.83548417545974,54.28193379535644
1230,test_1230,67.30716359925094,68.04445769644332
1231,test_1231,70.5508017140563,70.01165360998672
1232,test_1232,53.386374294175376,52.974674483291906
1233,test_1233,63.04945821355448,63.04342710199501
1234,test_1234,32.415525844439955,32.71111294562965
1235,test_1235,56.5929879602125,56.983743607262994
1236,test_1236,47.232133264446034,47.789687362372725
1237,test_1237,27.657687340057034,27.864808332594592
1238,test_1238,52.574014236565965,52.606168516045074
1239,test_1239,49.001662072166354,49.285555917859426
1240,test_1240,52.44409431973183,52.7059939597665
1241,test_1241,56.07410192247903,53.26160949787105
1242,test_1242,53.32657952174923,53.13407228578463
1243,test_1243,66.541435160163,66.12977539023234
1244,test_1244,69.48590018603255,70.21118791137589
1245,test_1245,56.23882442976501,56.097901160444344
1246,test_1246,80.77823102890625,80.58342623292738
1247,test_1247,57.338440602387884,56.62597868961296
1248,test_1248,58.10820527951997,57.608069446807804
1249,test_1249,51.400873981678906,51.136538117916096
1250,test_1250,58.091339839889336,58.13032829600126
1251,test_1251,91.94436347290629,92.57607526147815
1252,test_1252,58.65507861172748,58.12029711904418
1253,test_1253,65.54047823206035,66.04104127800991
1254,test_1254,76.7206057237876,77.35854908433107
1255,test_1255,51.26360667258639,51.138372859006076
1256,test_1256,48.09770197369332,47.92997710850516
1257,test_1257,53.28123830768099,54.68419642535221
1258,test_1258,73.24224865479941,72.90575115889418
1259,test_1259,52.045616830253145,52.20431464207138
1260,test_1260,53.72744033318996,53.5315016085267
1261,test_1261,56.667013267330915,56.97310016221431
1262,test_1262,76.48349132242895,76.83946624077187
1263,test_1263,53.12686563319263,53.05891740817025
1264,test_1264,82.88688338317989,82.83182917661897
1265,test_1265,64.7612011301359,65.12877216123465
1266,test_1266,73.1479218670121,72.78495597807026
1267,test_1267,53.18597489668187,53.24016223617725
1268,test_1268,51.91592574726874,51.62515696494919
1269,test_1269,52.65945133185551,52.681841482738456
1270,test_1270,48.5097288799961,47.967303182665184
1271,test_1271,92.22330117265415,92.16222518444731
1272,test_1272,55.69228826126663,55.468456260997144
1273,test_1273,85.68266284962242,86.33537978077047
1274,test_1274,53.98025499024446,53.97613676901971
1275,test_1275,82.27193483836528,82.16062502109318
1276,test_1276,65.2314528807848,64.8654803897634
1277,test_1277,81.8330037790971,81.57511523105522
1278,test_1278,51.61065164230676,51.54800330958091
1279,test_1279,59.61256428631131,59.795078985974186
1280,test_1280,78.54920906080532,78.56358877335192
1281,test_1281,56.7877512852079,56.59172461692922
1282,test_1282,78.09164153121813,78.15670675573082
1283,test_1283,47.411850384930226,47.542083002450816
1284,test_1284,53.75513128790535,53.63642246885918
1285,test_1285,52.5743668519282,52.301538934629065
1286,test_1286,72.49288037973608,74.20681154141174
1287,test_1287,53.4802008871131,53.354593118787854
1288,test_1288,47.28942544050682,47.25072165914343
1289,test_1289,49.14987369158991,48.902504413339194
1290,test_1290,70.00530632740643,70.88520184369456
1291,test_1291,62.858122362669754,65.35939475042886
1292,test_1292,57.970367302887496,58.09195277130696
1293,test_1293,78.2691746452432,77.74693629128974
1294,test_1294,54.11077348489046,54.13518815448658
1295,test_1295,59.300434913216705,60.0923333174714
1296,test_1296,57.3982212718446,57.171441330709754
1297,test_1297,50.35707458974212,51.16230716701298
1298,test_1298,57.08081163322133,57.534646554316076
1299,test_1299,53.20832191118717,53.044495848217245
1300,test_1300,54.171668714635445,54.29013730709107
1301,test_1301,52.665462661521644,52.60475200557181
1302,test_1302,54.54755001767897,54.190862061586465
1303,test_1303,68.91767304276085,69.94868091471638
1304,test_1304,52.70221699854497,52.94228600387734
1305,test_1305,81.59933252682809,81.86845742602297
1306,test_1306,79.06488145346295,79.88834183573996
1307,test_1307,56.052351696161075,56.069590478510115
1308,test_1308,53.4008474037284,53.39492337066324
1309,test_1309,79.790677310906,80.78637277825709
1310,test_1310,65.28573492588818,64.82684088297223
1311,test_1311,55.19087815789581,54.07114189578474
1312,test_1312,64.76008337400465,64.37004143579135
1313,test_1313,49.4818221713156,49.57457596088622
1314,test_1314,56.33767218994584,56.14453063516368
1315,test_1315,70.71526340013305,70.79742824147574
1316,test_1316,66.62811676926393,66.7577061474092
1317,test_1317,62.79241366828276,62.68680225784118
1318,test_1318,54.309538036567666,54.27533378935908
1319,test_1319,51.36203055618769,51.691095705185816
1320,test_1320,48.80260948854095,48.84926291781767
1321,test_1321,75.65494791641771,77.2926770382144
1322,test_1322,56.600696153902824,56.119504091921904
1323,test_1323,62.98443513694349,63.551636835497206
1324,test_1324,54.94831842279531,55.150954613571706
1325,test_1325,70.682144421773,66.9953596216064
1326,test_1326,57.159073063990064,56.56234809534483
1327,test_1327,47.29612389810619,47.565288624192085
1328,test_1328,54.344467391943155,54.36673470374292
1329,test_1329,81.86546784691664,82.23229992466644
1330,test_1330,53.43316589781749,53.47447525051208
1331,test_1331,97.1271980216571,98.01906937018089
1332,test_1332,53.059982891319045,52.753236614745056
1333,test_1333,52.603482131119236,52.950382380926165
1334,test_1334,46.13679084660691,45.536768444846984
1335,test_1335,45.63520844010724,45.265219277061966
1336,test_1336,52.944618045696814,53.142831034354934
1337,test_1337,68.02457449477579,68.358603094175
1338,test_1338,81.45533980114664,81.15999464800312
1339,test_1339,53.85673352492005,54.104865194250266
1340,test_1340,89.290982818277,88.42991769900263
1341,test_1341,63.529679088411406,66.64446256746794
1342,test_1342,48.895439666575676,48.51216706600517
1343,test_1343,56.3687751263727,55.6859713215878
1344,test_1344,70.76633266677158,70.80310729665057
1345,test_1345,70.67989119326015,70.87617538490517
1346,test_1346,84.93581203634221,86.9384751900074
1347,test_1347,84.27684113116217,85.31035285611186
1348,test_1348,77.19101798481086,77.01752691923335
1349,test_1349,76.44913146211944,76.18944793948916
1350,test_1350,47.460146018024076,47.37866960043215
1351,test_1351,51.326315944881394,51.45879308134433
1352,test_1352,53.58910476292948,52.74138425719812
1353,test_1353,51.80231767009015,51.8529692320287
1354,test_1354,47.89004210760012,48.17073993703083
1355,test_1355,45.49015161502173,45.31766874532747
1356,test_1356,70.05206754625195,69.00189367891883
1357,test_1357,53.32764093637655,53.22713933186374
1358,test_1358,73.79496765383367,73.86418987012412
1359,test_1359,45.38628046866198,48.54507551645889
1360,test_1360,71.89437890682393,71.77003620620282
1361,test_1361,38.582306168112275,38.646415810244164
1362,test_1362,53.686894393637964,54.567628959720096
1363,test_1363,27.166957820788607,27.49827732060646
1364,test_1364,66.00007530720947,65.94578497086202
1365,test_1365,52.987668092867736,52.98931397183898
1366,test_1366,50.83418469426866,50.29931395932649
1367,test_1367,88.54678587916544,88.51934994744806
1368,test_1368,43.42744618331927,42.98753550686294
1369,test_1369,66.5198676991482,66.10690214379731
1370,test_1370,79.8773624300501,80.2784369394359
1371,test_1371,44.51655921082333,44.66936365435666
1372,test_1372,66.18286156915522,66.18813802230609
1373,test_1373,53.49024818796368,54.22268636464002
1374,test_1374,86.62571363987263,88.20788471802172
1375,test_1375,35.848936926792305,40.95509221873184
1376,test_1376,45.5097786455946,46.4123942845199
1377,test_1377,64.89984196470604,65.23247957001784
1378,test_1378,65.75119441158206,65.85900608407097
1379,test_1379,49.15356509956671,49.924281231163604
1380,test_1380,84.95250769316826,87.27305479052067
1381,test_1381,44.17888488858127,44.928440356884394
1382,test_1382,62.592369355142374,60.6222512539565
1383,test_1383,48.536712023957314,48.607522447828785
1384,test_1384,63.09335567466865,63.594725960285324
1385,test_1385,81.4475536577917,81.56134114757488
1386,test_1386,60.88656272152071,59.430610906783826
1387,test_1387,53.525719873695216,53.30687980961469
1388,test_1388,53.87580779752301,53.41700253242252
1389,test_1389,45.563004794044325,45.091138926442795
1390,test_1390,90.10969496699968,89.54184214937031
1391,test_1391,53.44741179423916,53.47765950475967
1392,test_1392,60.63328363071269,61.97840984330594
1393,test_1393,65.40017977367522,65.47009312291257
1394,test_1394,59.713528698394946,60.17685262778064
1395,test_1395,70.40951867906053,69.87592962389066
1396,test_1396,74.07898772385174,74.29299208824906
1397,test_1397,55.64052007178162,56.744952982793116
1398,test_1398,48.413415512135025,48.48844100976361
1399,test_1399,54.250385498541156,54.193777017379794
1400,test_1400,71.28262854960174,70.69321790857393
1401,test_1401,67.39801192228796,67.64173843992877
1402,test_1402,52.86384002436093,52.9975643381984
1403,test_1403,35.330628735543414,35.47698816957872
1404,test_1404,58.368851913774115,57.300444457757784
1405,test_1405,77.68297452336351,79.24115572008715
1406,test_1406,52.78725326405376,53.15998981061572
1407,test_1407,65.60124013402717,66.11798340475136
1408,test_1408,65.15176553553833,63.6549135577802
1409,test_1409,88.27162732583069,88.05571801909333
1410,test_1410,32.7826130797708,33.133233413411446
1411,test_1411,52.19955171256878,52.27708070730948
1412,test_1412,63.19712158904718,63.10854582559863
1413,test_1413,48.55327785166945,48.40006048396184
1414,test_1414,48.110443028160866,49.17695418015587
1415,test_1415,47.708531315328486,48.91634170329917
1416,test_1416,47.027948560348435,47.56964662123268
1417,test_1417,54.13942324991651,54.07023924045024
1418,test_1418,52.64391407267222,53.078140188910005
1419,test_1419,68.88837494489609,65.64143754913503
1420,test_1420,54.30744515178302,53.87287542329707
1421,test_1421,89.46954627917144,91.17858943002553
1422,test_1422,49.472575402407834,48.91543287033001
1423,test_1423,53.24828916538719,53.47896928147112
1424,test_1424,66.61616572390867,66.33515753324417
1425,test_1425,53.750862211852024,53.86367864424614
1426,test_1426,53.49285796917883,53.71896204993781
1427,test_1427,52.79129141243178,53.21271215456981
1428,test_1428,66.39650908589,66.50429745397197
1429,test_1429,53.97225369700811,54.288164962349974
1430,test_1430,78.23270722838873,78.59319681912851
1431,test_1431,54.325611688420636,54.702288735818556
1432,test_1432,58.12320587880384,57.96777417469025
1433,test_1433,84.1951490903017,83.4788870247961
1434,test_1434,50.94180103624751,51.155794786770976
1435,test_1435,37.1907772327961,37.48905722008593
1436,test_1436,54.1089276415071,54.09078110399789
1437,test_1437,51.97041048095309,51.93755077121117
1438,test_1438,47.60271283666065,47.67768635720696
1439,test_1439,52.347246424969036,52.04494706913807
1440,test_1440,46.252113336192984,46.09250651196022
1441,test_1441,84.2265508191657,82.2050714400553
1442,test_1442,44.881355696786834,45.14319491692801
1443,test_1443,53.74711803516757,53.88889930831668
1444,test_1444,84.28317121097655,84.4978610215055
1445,test_1445,44.948428577181936,44.643576802187326
1446,test_1446,53.6326015306793,53.327817068027066
1447,test_1447,53.079897216810004,53.057063449833386
1448,test_1448,48.69855077214793,49.00686583087787
1449,test_1449,52.697721329642164,53.03267547947042
1450,test_1450,67.9272542179338,67.85019447826053
1451,test_1451,64.97484065908976,65.19512738477476
1452,test_1452,69.20174677041439,68.71186604378761
1453,test_1453,59.52251187791937,60.48587245148126
1454,test_1454,33.33552050003292,32.90259413496251
1455,test_1455,66.9852642153348,67.72793861804519
1456,test_1456,54.41306516237854,54.56708492131911
1457,test_1457,78.80441516863914,78.59180585805964
1458,test_1458,53.84007271827927,53.859423596118766
1459,test_1459,53.23595220480471,53.25924930564434
1460,test_1460,68.05598368983097,70.127183921974
1461,test_1461,50.43857917637038,50.585928636706896
1462,test_1462,81.60538252071508,81.48382566011055
1463,test_1463,55.96554381652675,56.30884509738165
1464,test_1464,52.84202965478894,53.01477122040433
1465,test_1465,74.15748009566624,74.82280751986295
1466,test_1466,34.06699299878384,33.98467859997155
1467,test_1467,48.56472268771645,48.32785876768657
1468,test_1468,53.78333774216603,53.86894014579377
1469,test_1469,67.49337897919168,68.2104112802513
1470,test_1470,65.84315272705929,66.12536948442637
1471,test_1471,48.88825060979718,48.857549582247266
1472,test_1472,45.000435904534456,44.904749304171496
1473,test_1473,53.724082360700294,54.03034389200854
1474,test_1474,47.66546455283371,47.95490593002625
1475,test_1475,36.68628723187717,36.63425347491756
1476,test_1476,43.6840834435242,44.024898322106026
1477,test_1477,79.0185029819317,79.13853513417652
1478,test_1478,50.2995141990244,50.59417131768717
1479,test_1479,89.74956724568436,90.48466475738135
1480,test_1480,92.5033417435118,92.90619847256376
1481,test_1481,27.99986608633395,28.377814877900484
1482,test_1482,59.57876785009525,59.45587075334508
1483,test_1483,64.76459331476477,65.44241661809468
1484,test_1484,70.89755154311966,69.12454792772274
1485,test_1485,53.538096435866976,53.901193562202955
1486,test_1486,53.28843480018096,53.74318523185767
1487,test_1487,49.492443072281816,49.6292592496858
1488,test_1488,38.48769492849651,39.69630536216976
1489,test_1489,42.91392634603588,41.02430837020259
1490,test_1490,76.45125940900273,77.68300162225073
1491,test_1491,84.76022172254312,84.39262839763362
1492,test_1492,81.65513185801586,81.39046831816508
1493,test_1493,53.71076515168957,52.20244714708784
1494,test_1494,53.221035118821995,53.12803501784161
1495,test_1495,50.921733117141656,50.88620746419669
1496,test_1496,59.274260772947954,59.272974073818
1497,test_1497,68.66663028718735,70.54419645530959
1498,test_1498,74.25626859631721,74.1961407622115
1499,test_1499,47.4882950288383,47.43619634387333
1500,test_1500,54.03972238864312,54.06789874918133
1501,test_1501,31.330576019348264,31.117841381373434
1502,test_1502,74.77152754986025,74.70090664555225
1503,test_1503,45.889087932509945,45.51572888693723
1504,test_1504,47.7381977798872,48.14580424597517
1505,test_1505,63.05854667858999,63.40836314801141
1506,test_1506,54.068552958027354,54.27995810161214
1507,test_1507,58.408878805225086,58.2629728837584
1508,test_1508,60.82467599218565,60.74851695486325
1509,test_1509,59.15301469346423,61.90288577956977
1510,test_1510,41.46943756363804,41.12430563145455
1511,test_1511,78.51377852993782,81.73111676657804
1512,test_1512,63.50655135550898,63.2220588390501
1513,test_1513,83.43472535984361,84.55269511492486
1514,test_1514,52.15354812481453,51.40770251380443
1515,test_1515,53.57511962985921,53.07059593551006
1516,test_1516,64.68267870450997,64.54005390233675
1517,test_1517,46.735479625898606,46.986325697220025
1518,test_1518,32.932108268067495,31.17854312415416
1519,test_1519,71.26733910528564,71.14386067062156
1520,test_1520,51.407578128116235,51.47204530051782
1521,test_1521,53.70860320157847,53.63762608063078
1522,test_1522,53.14381482521798,53.048694758878256
1523,test_1523,93.36757842087748,95.04365266654497
1524,test_1524,46.421969186814444,45.810300687949585
1525,test_1525,51.52875669665929,51.61300004101509
1526,test_1526,66.12695282479639,65.40959143598765
1527,test_1527,53.12125178190833,53.71070371591146
1528,test_1528,88.52639745967858,85.1906190069746
1529,test_1529,73.583531651094,74.63453598087287
1530,test_1530,38.62906202797151,38.17614305505133
1531,test_1531,103.25453006638706,102.24213807595237
1532,test_1532,54.031735761332726,54.050941861105066
1533,test_1533,50.15371930157893,50.34237489257412
1534,test_1534,86.60956112835453,84.70197402158296
1535,test_1535,81.22837463895995,83.91977693532307
1536,test_1536,52.63256358241665,52.41521264620342
1537,test_1537,55.834486154319634,55.940861952023795
1538,test_1538,90.92204392940192,90.41416638241277
1539,test_1539,54.10920145043778,54.295292166183906
1540,test_1540,51.752047392621485,51.752644864952025
1541,test_1541,64.79390071643967,64.97784585689527
1542,test_1542,72.83737048279009,72.17017978342459
1543,test_1543,44.9201839929158,45.767457633699806
1544,test_1544,77.72774151074148,77.18969520601202
1545,test_1545,77.69771846019171,77.42393615603933
1546,test_1546,52.3796837275262,51.80700651117463
1547,test_1547,69.78396036811209,69.23209658205697
1548,test_1548,53.67719619546856,53.8300949675223
1549,test_1549,66.56930271121989,67.41715288557475
1550,test_1550,76.85221336394521,76.40788844844919
1551,test_1551,58.82334429043517,58.78763599865473
1552,test_1552,52.992232465222024,53.030353573726
1553,test_1553,30.264272781713203,31.27501947921345
1554,test_1554,47.41513003058555,47.15798184275366
1555,test_1555,68.11319760087923,68.73083225613588
1556,test_1556,46.135173755857465,46.38287786779476
1557,test_1557,65.6968523004337,65.75044100070521
1558,test_1558,67.50402602842841,66.762960548005
1559,test_1559,77.93435748860819,77.78176652321896
1560,test_1560,47.761409505149174,47.772990025836904
1561,test_1561,67.68226660434856,65.67450779993975
1562,test_1562,50.94932251093532,51.08663131243556
1563,test_1563,50.222619063066894,50.281830904674315
1564,test_1564,52.66890882256012,52.68453789944899
1565,test_1565,48.13898127436906,47.73962955302997
1566,test_1566,60.30775126841122,60.77388271643903
1567,test_1567,80.72634926032157,78.21371284150598
1568,test_1568,35.43807607414962,32.59647232539717
1569,test_1569,46.12871600284919,46.228730535914366
1570,test_1570,40.62505803052343,40.129252133281526
1571,test_1571,66.60083530618996,66.97321303623288
1572,test_1572,53.5863539025578,53.758838096534376
1573,test_1573,82.4310788740331,83.49903939181192
1574,test_1574,76.30618960521298,76.42996133692351
1575,test_1575,56.56183261540407,53.82674808245893
1576,test_1576,44.04674006838241,43.834529250623994
1577,test_1577,27.18742886146536,27.41136096894035
1578,test_1578,92.48453907461663,92.55724793270998
1579,test_1579,47.23355378176257,46.918571138329995
1580,test_1580,65.59396289672766,65.46696179566378
1581,test_1581,52.91776532447969,53.00701481179228
1582,test_1582,101.43135890100848,96.85384009408509
1583,test_1583,105.45433934509906,107.01589062031596
1584,test_1584,48.387577822613466,48.47444093601127
1585,test_1585,54.448965317572885,52.75924666168817
1586,test_1586,51.52669871725061,51.608790991866165
1587,test_1587,97.6138214784409,100.25592683016319
1588,test_1588,47.92850119356747,47.67530170993859
1589,test_1589,48.444734045773195,48.22299149933401
1590,test_1590,71.82670544537373,71.80270154171507
1591,test_1591,78.00490612772992,77.83244310335375
1592,test_1592,57.27343682097472,55.06158047139492
1593,test_1593,54.17644156870057,54.50832031995697
1594,test_1594,73.44278588831041,75.15936277669982
1595,test_1595,64.40195445747113,64.87822898694577
1596,test_1596,67.55036075682692,67.69623287307944
1597,test_1597,100.48049508258866,95.73793060851601
1598,test_1598,48.42500742105005,48.36835813994727
1599,test_1599,53.07132262007461,52.97981038067127
1600,test_1600,72.30692481436539,72.60518786055462
1601,test_1601,53.75938199107507,53.58986188715523
1602,test_1602,81.77727934154882,82.02754930612433
1603,test_1603,91.31606952794638,91.27795111529649
1604,test_1604,54.172760251982,54.166367187686376
1605,test_1605,52.88401279356563,52.44265822642444
1606,test_1606,63.364951049022785,63.73186936529827
1607,test_1607,58.04022289444397,58.894871331216315
1608,test_1608,67.23490992687198,67.70685772599435
1609,test_1609,35.872218738178674,36.16862934595171
1610,test_1610,64.43669478955887,64.88801710185223
1611,test_1611,95.03649395903606,94.82208751770573
1612,test_1612,47.641089143018455,47.52142533865102
1613,test_1613,92.39207793488505,93.49409689139331
1614,test_1614,44.15211077316461,43.604525631215125
1615,test_1615,56.53097546075683,56.23218250121195
1616,test_1616,53.19357076815917,53.06817588248629
1617,test_1617,53.5993932599884,53.48284341233572
1618,test_1618,43.029821938702035,43.14184667567211
1619,test_1619,50.416102993549316,51.180542455345375
1620,test_1620,52.989202598159864,52.70236340370899
1621,test_1621,64.99935255440347,62.10387664464812
1622,test_1622,53.58224457335437,53.65212666178
1623,test_1623,51.01472334954773,51.09667955097133
1624,test_1624,48.11631516264587,48.07799586739845
1625,test_1625,52.72018802185234,52.92435251405968
1626,test_1626,77.11474522338423,77.06954027563805
1627,test_1627,52.93442066266372,52.96689515668218
1628,test_1628,48.587180942353235,48.26239317885776
1629,test_1629,53.15184706113559,53.11807457750142
1630,test_1630,65.80255124538617,65.7573282923899
1631,test_1631,64.32706608654895,67.65610478885313
1632,test_1632,57.08480394159073,57.03357887160626
1633,test_1633,52.88093448623293,52.86775620457259
1634,test_1634,35.46267798242841,32.88335452366809
1635,test_1635,54.29013486312049,54.06197921665984
1636,test_1636,98.06580982635238,94.21968546243039
1637,test_1637,78.2871594390988,78.28760559505282
1638,test_1638,87.52260165802902,88.24840202251654
1639,test_1639,77.99332953743547,77.7487660598429
1640,test_1640,54.400213729099164,54.4407959249946
1641,test_1641,64.73982151608078,65.44935243809385
1642,test_1642,47.70458335888274,47.7221300433887
1643,test_1643,88.53561896563939,88.36065607106325
1644,test_1644,79.01822321652156,78.77201768787491
1645,test_1645,46.61701835885159,46.58477655190837
1646,test_1646,91.89521367249972,92.4894552317442
1647,test_1647,66.2938439919024,66.32896188236691
1648,test_1648,70.36089609761085,71.20627058841426
1649,test_1649,68.978034337806,65.1378071781441
1650,test_1650,89.36633811724954,90.4591628470711
1651,test_1651,60.22484039295895,60.376661681830626
1652,test_1652,67.26687773875504,65.657757874219
1653,test_1653,69.62918374112286,67.64283634402874
1654,test_1654,53.49479691510147,53.056442749757586
1655,test_1655,47.78642970531579,47.96501162723981
1656,test_1656,53.72365019099369,53.80610269122496
1657,test_1657,53.36577388146097,53.11079147123619
1658,test_1658,54.073718048506194,54.04463491855264
1659,test_1659,65.86548388439031,66.0295549896197
1660,test_1660,71.51807166216174,72.28901769282429
1661,test_1661,56.91996737318651,56.7084615539031
1662,test_1662,77.07696953872562,76.97939005598651
1663,test_1663,79.50981314925988,79.9162144847451
1664,test_1664,54.6276927203449,53.891895148726306
1665,test_1665,81.53589319731763,81.45910794890393
1666,test_1666,47.3059862225862,47.306259372231104
1667,test_1667,53.73444991167756,53.615426570718654
1668,test_1668,81.48162033350174,80.31949077158036
1669,test_1669,69.41190141583483,70.07596014820065
1670,test_1670,56.35459897940431,56.40476604282863
1671,test_1671,90.778667896453,89.93959320889553
1672,test_1672,52.88990527819835,52.750456281060146
1673,test_1673,55.90014587529687,55.851704943254354
1674,test_1674,52.74211694378936,53.73659579328085
1675,test_1675,69.39072318638837,69.505927431926
1676,test_1676,46.02198597385281,46.07993362357752
1677,test_1677,76.10139951224325,77.30816037755187
1678,test_1678,52.85491006734761,53.34073522874843
1679,test_1679,54.36326281781427,54.38186451608102
1680,test_1680,67.04692609290831,67.52235753850512
1681,test_1681,67.49148372151454,67.58674553755459
1682,test_1682,55.33293196908453,55.73964428496584
1683,test_1683,65.92358944805468,64.83378127434405
1684,test_1684,109.00437018623366,108.79931713045956
1685,test_1685,67.70468672375982,66.10345354010738
1686,test_1686,68.1131516670535,67.30462694127188
1687,test_1687,71.61374296158586,71.68426472117402
1688,test_1688,53.40000853134533,53.79778445409826
1689,test_1689,52.049610772229904,51.819202064583216
1690,test_1690,57.30433897367961,57.00051544950582
1691,test_1691,75.20838452462979,74.72330337113144
1692,test_1692,37.0117042218685,36.32439423239252
1693,test_1693,68.18111449611477,69.23611315693455
1694,test_1694,53.152037716859695,52.665033230255446
1695,test_1695,63.27737217678255,62.875976841664354
1696,test_1696,90.06338871544229,90.82944774839048
1697,test_1697,45.5302522334737,45.7289994636349
